id,citation_context,section,citation_intent
34822,İdeal token sayısını belirlemek üzere yapılan deneysel çalışma kapsamında Adam optimizasyon algoritması kullanılmıştır ve bu algoritmanın girdi parametreleri varsayılan değerleriyle kullanılmıştır <CITE> .,bulgular ve tartışma,basis
31967,k-Nearest Neighbor algoritmasında literatürdeki kullanımlar dikkate alınarak k değeri üç olarak ele alınmıştır <CITE> .,kelimeler öznitelik sayısını düşürmek amacıyla,basis
29925,"Amerikan eğitim seviyesine göre skor üreten bir diğer okunabilirlik indeksi, Coleman ve <CITE> tarafından geliştirilmiştir.",okunabilirlik indeksleri,background
29894,"Çalışmamızda kullanılan ESA'lar şunlardır: VGG16  , VGG16bnorm  , InceptionV1  , InceptionV3  , Xception  , ResNet50V1  , ResNet50V2  , MobileNetV1 <CITE> ve MobileNetV2  .",çalışma fer2013,basis
29504,"Ayrıca Ankara Anadolu Medeniyetleri Müzesi başta olmak üzere, İstanbul ve Çorum Müzelerinde okunmayı ve yayınlanmayı bekleyen binlerce tablet bulunmaktadır <CITE> .",giriş,background
47414,"Girdi özellikleri, verilen her sınıfın olasılığını hesaplar ve en yüksek olasılığa sahip sınıfı seçer <CITE> .",araçlar ve yöntem,background
30132,"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet, AlexNet , GoogLeNet <CITE>, VGGNet ve ResNet gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",önerilen tanıma sistemi,background
35738,"Farklı bir diğer çalışmada   ise öbek zinciri tabanlı yönetişim modellerinin karar verme sürecinde vatandaş katılımını artıracağı öne sürülmüştür. <CITE> , gerçekleştirdiği sistematik incelemeye dayanarak literatürde, güvenlik için teknolojik çözümlere çok sık odaklanılırken, insanlara ve politikalara çok az odaklanıldığını belirtir.",ilgili çalışmalar,background
48505,Jin ve arkadaşları derin öğrenme yöntemlerinin konu modelleme teknikleriyle birleştirilmesi amacıyla gerçekleştirdiği çalışmada NMF (Topic matrix factorization) algoritmasıyla LSTM modelini bir araya getirerek Amazon web sitesindeki kullanıcı yorumlarının hangi konuları içerdiğinin tespitini gerçekleştirmiştir <CITE> .,literatür taraması,background
43969,"DVM, karmaşık ve büyük boyutlardaki veri setlerinin sınıflandırılmasında oldukça hızlı ve iyi performansa sahip bir denetimli öğrenme algoritmasıdır <CITE> .",materyal ve metot,background
